key,x,y,width,height
6445,16,22,4,1
6446,1,21,6,1
6447,4,11,8,12
6448,14,12,2,3
6449,2,11,18,2
6450,9,19,1,2
6451,3,14,9,6
6452,5,4,3,15
6453,20,7,1,2
6454,12,21,9,1
6455,19,4,2,8
6456,3,15,10,5
6457,9,11,4,3
6458,3,13,9,2
6459,7,3,4,9
6460,2,8,9,10
6461,17,15,4,6
6462,5,9,3,14
6463,22,13,1,8
6464,4,21,17,1
6465,18,21,4,1
6466,0,18,21,5
6467,16,17,5,2
6468,22,18,1,1
6469,4,14,12,9
6470,3,19,15,3
6471,21,19,1,1
6472,15,2,3,15
6473,0,20,20,2
6474,8,17,7,5
6475,17,19,4,2
6476,1,22,3,1
6477,20,1,1,1
6478,0,21,21,2
6479,20,1,3,18
6480,21,4,1,4
6481,15,20,5,2
6482,4,13,14,10
6483,11,14,4,8
6484,8,13,10,9
6485,19,19,4,3
6486,17,5,4,16
6487,20,18,1,5
6488,20,10,2,1
6489,22,15,1,1
6490,20,5,2,3
6491,14,5,3,13
6492,19,5,3,10
6493,5,22,9,1
6494,14,12,2,3
6495,12,15,3,8
6496,22,18,1,4
6497,6,1,1,22
6498,18,6,5,7
6499,16,12,5,6
6500,14,0,2,13
6501,15,17,4,1
6502,21,5,2,11
6503,19,8,4,13
6504,12,5,3,10
6505,19,5,2,13
6506,20,16,1,6
6507,8,16,7,7
6508,14,3,8,5
6509,3,2,16,7
6510,0,18,15,1
6511,0,16,15,6
6512,16,19,3,1
6513,13,2,5,13
6514,16,1,2,3
6515,8,13,8,4
6516,14,22,5,1
6517,1,21,18,2
6518,14,8,4,5
6519,7,6,4,8
6520,6,18,7,1
6521,15,3,5,10
6522,21,2,2,6
6523,4,1,15,1
6524,9,21,4,1
6525,3,7,6,12
6526,10,18,5,3
6527,3,3,4,13
6528,17,1,3,6
6529,5,16,5,1
6530,20,8,2,4
6531,4,20,15,2
6532,14,3,4,4
6533,4,14,16,5
6534,19,17,3,5
6535,6,15,13,6
6536,20,3,3,3
6537,8,0,15,7
6538,8,20,12,1
6539,20,13,3,8
6540,21,5,2,8
6541,22,5,1,15
6542,3,8,12,5
6543,8,1,15,16
6544,5,0,2,20
6545,22,22,1,1
6546,14,3,7,1
6547,1,14,2,8
6548,3,15,12,7
6549,13,18,2,2
6550,12,9,2,1
6551,12,1,1,6
6552,19,17,1,5
6553,15,11,7,1
6554,9,7,6,14
6555,21,10,1,1
6556,7,20,8,1
6557,3,6,9,2
6558,7,22,13,1
6559,10,2,7,13
6560,22,16,1,1
6561,4,14,1,6
6562,13,20,4,3
6563,3,8,10,13
6564,8,18,9,3
6565,1,21,4,1
6566,7,1,6,12
6567,8,19,2,1
6568,4,20,13,1
6569,0,7,14,3
6570,5,8,18,10
6571,13,4,10,9
6572,3,13,20,6
6573,6,5,12,8
6574,14,8,7,13
6575,17,15,1,8
6576,18,4,4,1
6577,22,21,1,2
6578,11,15,10,7
6579,16,2,2,17
6580,12,18,11,1
6581,13,2,10,11
6582,18,4,3,17
6583,7,4,5,19
6584,18,20,4,2
6585,3,0,15,23
6586,5,21,12,1
6587,12,10,1,7
6588,22,22,1,1
6589,3,3,10,17
6590,1,14,14,9
6591,20,11,3,5
6592,20,11,1,4
6593,1,16,3,7
6594,6,16,9,7
6595,10,4,6,11
6596,17,2,5,10
6597,20,11,3,2
6598,3,6,15,11
6599,5,20,13,2
6600,10,13,11,7
6601,8,3,7,13
6602,2,19,20,2
6603,13,9,5,1
6604,12,14,6,4
6605,20,2,3,10
6606,4,3,8,5
6607,12,22,9,1
6608,4,9,2,6
6609,20,2,2,11
6610,18,7,3,3
6611,11,22,5,1
6612,14,17,5,2
6613,17,3,3,20
6614,20,9,1,5
6615,19,9,1,2
6616,15,1,1,9
6617,8,14,2,4
6618,12,10,2,7
6619,1,22,6,1
6620,18,9,5,3
6621,17,5,5,4
6622,14,21,7,2
6623,19,8,1,15
6624,9,3,6,10
6625,7,4,14,8
6626,9,22,9,1
6627,7,10,16,5
6628,4,11,18,6
6629,16,5,5,9
6630,12,6,5,8
6631,11,10,2,1
6632,3,16,16,1
6633,6,16,14,3
6634,21,16,1,2
6635,14,9,6,12
6636,2,11,21,10
6637,17,15,6,3
6638,9,1,9,1
6639,9,3,13,15
6640,2,8,9,10
6641,17,4,2,8
6642,22,2,1,2
6643,3,9,14,7
6644,16,8,2,15
6645,11,11,6,4
6646,21,0,2,8
6647,2,18,16,1
6648,20,2,1,9
6649,10,1,9,13
6650,17,1,1,19
6651,17,6,5,2
6652,5,14,12,4
6653,0,11,20,9
6654,18,11,1,12
6655,3,12,1,4
6656,10,1,12,2
6657,3,10,18,10
6658,21,0,2,20
6659,5,4,5,9
6660,18,2,5,10
6661,21,14,2,8
6662,7,9,9,5
6663,14,22,1,1
6664,20,16,3,3
6665,20,4,2,7
6666,14,4,2,16
6667,20,18,2,5
6668,4,7,18,1
6669,12,2,11,11
6670,17,3,2,17
6671,10,10,3,1
6672,17,22,4,1
6673,8,13,13,5
6674,2,21,12,1
6675,11,8,4,10
6676,21,5,2,6
6677,10,15,8,4
6678,6,11,13,6
6679,1,17,16,4
6680,0,11,22,12
6681,4,16,16,6
6682,14,4,9,5
6683,18,11,5,6
6684,16,2,2,10
6685,21,13,2,1
6686,7,0,3,18
6687,19,6,4,1
6688,9,5,8,2
6689,0,12,16,9
6690,10,9,12,1
6691,15,18,4,4
6692,6,16,15,2
6693,20,10,3,11
6694,1,18,18,3
6695,5,3,3,14
6696,7,15,8,7
6697,22,18,1,3
6698,1,9,14,8
6699,10,8,6,7
6700,14,20,7,3
6701,2,11,5,1
6702,20,5,2,9
6703,17,10,6,13
6704,14,5,8,17
6705,16,16,4,5
6706,21,13,1,2
6707,17,17,3,6
6708,6,8,4,3
6709,7,21,15,1
6710,4,18,16,2
6711,18,7,3,15
6712,20,17,1,2
6713,19,20,4,1
6714,16,5,7,2
6715,7,20,10,3
6716,15,2,6,3
6717,14,14,9,2
6718,1,16,7,7
6719,4,15,5,4
6720,11,3,11,14
6721,6,14,3,1
6722,0,12,16,8
6723,14,19,4,4
6724,15,6,6,15
6725,6,14,11,6
6726,16,7,6,13
6727,11,19,4,3
6728,10,4,2,15
6729,13,20,1,3
6730,4,20,13,1
6731,17,4,2,7
6732,11,13,4,2
6733,2,4,6,2
6734,14,6,3,1
6735,4,12,13,4
6736,7,6,12,14
6737,20,18,2,1
6738,12,20,6,1
6739,19,7,1,9
6740,14,20,9,1
6741,6,5,9,18
6742,8,16,4,6
6743,11,14,1,4
6744,18,3,2,5
6745,0,20,1,1
6746,15,1,1,17
6747,16,14,7,9
6748,4,9,17,12
6749,11,9,12,5
6750,21,9,1,14
6751,17,14,6,7
6752,12,8,7,1
6753,9,4,2,2
6754,4,21,16,2
6755,10,5,4,13
6756,16,17,4,6
6757,13,11,4,11
6758,19,11,3,11
6759,22,0,1,10
6760,22,8,1,1
6761,20,1,1,20
6762,17,18,5,4
6763,18,1,2,17
6764,10,18,8,4
6765,5,1,4,19
6766,18,18,5,3
6767,11,6,12,8
6768,8,11,12,9
6769,14,22,4,1
6770,4,19,2,2
6771,21,16,1,2
6772,14,21,9,1
6773,8,10,14,4
6774,9,20,5,2
6775,13,2,7,1
6776,21,8,1,14
6777,18,12,1,4
6778,3,7,11,15
6779,1,18,16,5
6780,4,21,11,2
6781,0,4,6,7
6782,20,10,1,13
6783,20,12,3,9
6784,9,20,7,2
6785,9,10,4,6
6786,13,2,7,6
6787,5,10,3,12
6788,10,22,2,1
6789,3,3,4,3
6790,8,17,13,5
6791,18,6,4,11
6792,3,19,16,3
6793,13,7,2,14
6794,0,4,6,11
6795,15,20,4,3
6796,7,5,2,18
6797,13,6,1,14
6798,12,17,3,5
6799,19,10,2,12
6800,19,20,3,2
6801,5,11,18,10
6802,2,2,16,7
6803,18,1,1,9
6804,9,12,10,8
6805,10,9,4,12
6806,4,3,10,14
6807,1,5,18,2
6808,10,21,9,1
6809,1,16,10,1
6810,20,18,1,5
6811,7,15,2,4
6812,20,7,2,7
6813,18,20,3,1
6814,7,21,1,2
6815,21,16,1,5
6816,0,8,4,2
6817,19,22,4,1
6818,12,20,9,2
6819,22,21,1,1
6820,8,9,10,5
6821,20,13,1,5
6822,16,13,6,4
6823,20,18,1,2
6824,20,7,1,5
6825,21,13,2,5
6826,11,2,3,21
6827,11,18,2,1
6828,6,2,8,2
6829,1,16,9,6
6830,16,7,7,7
6831,8,3,14,18
6832,11,12,10,2
6833,6,4,11,15
6834,3,22,14,1
6835,1,4,7,10
6836,8,20,11,3
6837,2,11,19,10
6838,10,21,9,2
6839,6,6,7,15
6840,11,14,4,9
6841,22,6,1,11
6842,16,1,6,12
6843,12,4,3,17
6844,7,9,1,5
6845,1,3,22,19
6846,12,9,3,9
6847,7,20,16,2
6848,22,14,1,7
6849,10,15,2,5
6850,18,16,1,5
6851,22,9,1,11
6852,21,8,2,1
6853,0,11,3,9
6854,3,14,8,4
6855,2,1,19,16
6856,22,0,1,13
6857,2,3,11,14
6858,12,20,3,3
6859,17,19,4,4
6860,0,2,13,6
6861,4,20,15,1
6862,22,18,1,1
6863,10,6,9,1
6864,3,20,1,2
6865,5,15,2,1
6866,12,11,1,3
6867,18,20,4,2
6868,2,8,15,1
6869,0,19,9,2
6870,1,9,22,5
6871,20,10,3,11
6872,3,6,17,1
6873,1,4,10,2
6874,1,18,21,1
6875,12,22,4,1
6876,14,14,1,1
6877,19,13,1,7
6878,17,13,5,7
6879,22,8,1,2
6880,20,1,3,15
6881,22,10,1,12
6882,13,5,2,7
6883,3,10,7,4
6884,1,3,15,16
6885,8,8,14,8
6886,1,21,5,1
6887,1,6,10,8
6888,17,5,4,8
6889,12,19,1,1
6890,19,21,1,2
6891,12,7,7,10
6892,4,14,4,5
6893,14,9,5,2
6894,3,0,14,18
6895,19,15,4,6
6896,21,0,2,18
6897,15,15,8,5
6898,21,12,1,2
6899,11,18,3,4
6900,8,20,5,2
6901,10,21,5,2
6902,1,2,17,12
6903,21,3,2,8
6904,20,13,1,5
6905,12,16,11,5
6906,21,15,1,4
6907,22,4,1,6
6908,17,16,2,3
6909,13,5,6,8
6910,10,5,13,13
6911,4,5,17,15
6912,3,6,9,9
6913,21,3,2,3
6914,2,7,20,8
6915,4,3,1,4
6916,2,4,9,14
6917,13,19,10,2
6918,17,13,2,5
6919,16,11,6,3
6920,11,12,2,9
6921,15,12,8,11
6922,11,20,4,3
6923,21,8,1,2
6924,8,14,9,7
6925,3,11,3,2
6926,1,0,12,9
6927,17,16,3,3
6928,12,18,5,3
6929,10,2,5,14
6930,13,16,7,2
6931,8,8,5,3
6932,11,3,1,11
6933,15,15,7,8
6934,22,19,1,4
6935,2,22,20,1
6936,11,4,12,16
6937,10,16,5,3
6938,9,2,9,1
6939,8,16,4,2
6940,20,3,3,15
6941,7,13,8,10
6942,5,16,4,6
6943,19,20,2,1
6944,16,8,2,15
6945,16,1,6,4
6946,7,9,12,8
6947,5,12,17,11
6948,20,18,2,5
6949,3,13,17,5
6950,0,15,4,6
6951,15,18,4,3
6952,7,4,5,2
6953,18,17,2,6
6954,2,14,5,9
6955,5,16,6,2
6956,16,14,2,6
6957,14,4,5,5
6958,12,1,3,15
6959,4,12,6,2
6960,7,22,12,1
6961,0,19,7,3
6962,11,5,12,17
6963,3,20,2,3
6964,10,10,7,11
6965,16,20,2,1
6966,15,4,3,13
6967,4,7,14,10
6968,10,21,7,2
6969,19,4,3,6
6970,19,22,2,1
6971,7,9,7,7
6972,22,21,1,1
6973,1,4,20,7
6974,3,8,9,2
6975,0,4,7,19
6976,6,17,7,5
6977,19,12,1,10
6978,13,0,4,12
6979,17,4,5,1
6980,7,15,16,4
6981,18,4,2,5
6982,5,13,18,9
6983,12,5,7,4
6984,2,5,16,4
6985,17,11,1,2
6986,19,13,1,1
6987,0,18,11,1
6988,0,3,20,15
6989,11,13,6,1
6990,22,13,1,10
6991,14,11,9,5
6992,0,20,20,1
6993,3,3,17,10
6994,8,14,4,3
6995,22,20,1,3
6996,11,12,11,1
6997,22,1,1,11
6998,2,18,12,5
6999,6,4,4,11
7000,10,13,5,5
7001,20,0,1,16
7002,10,19,5,1
7003,0,13,19,8
7004,15,15,2,2
7005,13,22,5,1
7006,2,22,14,1
7007,18,5,1,9
7008,7,16,6,2
7009,4,13,19,8
7010,10,0,13,5
7011,2,11,6,11
7012,5,1,7,10
7013,19,2,1,19
7014,21,4,1,11
7015,16,20,7,1
7016,8,4,8,9
7017,21,21,2,1
7018,21,2,1,13
7019,16,10,1,5
7020,10,9,12,5
7021,15,8,8,6
7022,21,16,2,5
7023,12,22,9,1
7024,2,7,1,11
7025,8,14,14,9
7026,7,2,8,10
7027,12,9,8,9
7028,12,1,7,8
7029,19,3,2,10
7030,10,22,2,1
7031,21,8,2,8
7032,6,16,9,6
7033,2,11,17,2
7034,0,16,5,2
7035,8,20,1,2
7036,4,9,19,2
7037,16,12,4,6
7038,7,14,14,9
7039,7,18,2,4
7040,12,19,9,3
7041,21,21,1,1
7042,11,12,6,1
7043,4,20,4,2
7044,6,22,10,1
7045,12,18,5,2
7046,17,13,5,1
7047,17,16,2,6
7048,22,9,1,5
7049,7,5,8,7
7050,5,22,7,1
7051,15,5,2,10
7052,20,3,3,4
7053,9,4,8,13
7054,18,12,1,1
7055,8,14,6,7
7056,1,20,15,2
7057,0,15,23,5
7058,12,3,6,17
7059,3,10,4,8
7060,7,12,5,4
7061,7,10,14,2
7062,14,11,6,12
7063,13,15,3,3
7064,13,19,2,4
7065,11,0,2,18
7066,21,10,1,12
7067,13,21,4,2
7068,21,8,2,7
7069,2,11,9,8
7070,4,5,9,18
7071,11,7,11,15
7072,3,4,10,14
7073,7,10,5,12
7074,7,17,16,5
7075,22,0,1,12
7076,16,13,4,9
7077,13,20,6,2
7078,13,19,3,1
7079,21,7,1,6
7080,6,4,4,14
7081,6,15,4,1
7082,15,0,5,16
7083,5,13,12,5
7084,5,17,8,6
7085,19,1,3,10
7086,16,14,6,9
7087,10,16,11,7
7088,22,19,1,3
7089,6,11,5,8
7090,16,13,4,9
7091,18,18,2,3
7092,20,5,2,18
7093,16,21,2,2
7094,22,7,1,13
7095,7,17,9,1
7096,17,6,5,17
7097,16,11,2,2
7098,19,7,2,9
7099,0,17,1,5
7100,20,15,2,7
7101,10,6,2,17
7102,13,18,3,4
7103,5,22,15,1
7104,18,1,4,7
7105,6,1,11,3
7106,9,10,9,1
7107,5,21,4,1
7108,4,2,16,6
7109,17,18,4,2
7110,16,16,4,3
7111,9,13,7,9
7112,11,22,9,1
7113,7,10,12,4
7114,1,9,11,8
7115,18,18,5,4
7116,16,11,5,7
7117,7,6,16,9
7118,6,19,6,2
7119,5,12,18,4
7120,4,8,12,6
7121,21,3,2,2
7122,3,5,10,6
7123,9,2,11,14
7124,17,15,5,7
7125,4,0,1,14
7126,11,10,8,4
7127,7,13,5,5
7128,3,15,9,6
7129,14,20,4,1
7130,4,1,19,19
7131,20,22,3,1
7132,3,14,20,8
7133,21,10,1,4
7134,22,20,1,1
7135,1,21,18,1
7136,6,16,7,7
7137,2,15,11,7
7138,0,6,6,7
7139,12,9,3,1
7140,21,21,1,1
7141,2,10,15,13
7142,21,12,1,10
7143,16,1,6,21
7144,15,6,2,7
7145,1,18,21,4
7146,19,1,4,17
7147,18,21,5,2
7148,21,3,1,16
7149,22,5,1,3
7150,22,0,1,17
7151,11,11,5,6
7152,4,15,1,1
7153,6,15,5,4
7154,22,15,1,8
7155,1,11,10,3
7156,8,20,2,3
7157,8,8,15,5
7158,11,6,7,5
7159,12,13,11,6
7160,13,21,3,1
7161,16,0,4,7
7162,5,4,7,17
7163,1,10,13,13
7164,3,2,14,2
7165,6,13,15,3
7166,0,2,5,11
7167,10,21,2,2
7168,5,6,9,3
7169,3,20,6,2
7170,10,11,13,6
7171,5,21,3,1
7172,0,4,10,17
7173,19,15,4,4
7174,8,14,2,1
7175,1,6,12,7
7176,15,20,6,3
7177,2,18,10,2
7178,22,5,1,1
7179,0,2,6,15
7180,13,13,6,10
7181,15,1,4,3
7182,18,8,1,2
7183,13,21,9,2
7184,9,3,2,14
7185,10,17,2,1
7186,9,7,1,4
7187,1,8,16,15
7188,8,22,1,1
7189,4,12,3,3
7190,19,18,2,5
7191,3,4,4,6
7192,11,3,8,9
7193,0,11,8,7
7194,18,4,2,18
7195,4,21,18,1
7196,4,6,4,8
7197,21,20,2,3
7198,5,3,2,18
7199,14,6,7,13
7200,2,4,14,13
7201,17,19,4,1
7202,22,1,1,17
7203,11,14,1,6
7204,11,14,8,7
7205,15,8,4,11
7206,7,3,12,17
7207,9,7,12,8
7208,16,1,7,20
7209,7,2,9,5
7210,17,19,5,1
7211,17,18,2,3
7212,19,22,3,1
7213,18,10,1,11
7214,3,13,9,1
7215,20,5,2,7
7216,14,11,6,3
7217,17,10,3,3
7218,8,5,7,10
7219,10,5,8,17
7220,4,21,8,2
7221,3,17,1,4
7222,7,14,5,7
7223,7,11,5,4
7224,20,1,1,4
7225,11,21,3,1
7226,15,20,4,1
7227,1,16,1,7
7228,17,5,6,13
7229,20,5,1,3
7230,14,4,7,6
7231,7,7,7,4
7232,17,3,6,8
7233,16,12,7,6
7234,21,11,2,5
7235,4,21,6,2
7236,13,13,2,5
7237,3,6,6,7
7238,14,9,6,12
7239,18,0,1,7
7240,9,9,2,14
7241,7,0,6,10
7242,10,5,8,15
7243,3,3,3,19
7244,22,5,1,3
7245,16,5,7,12
7246,11,3,6,5
7247,21,22,1,1
7248,14,13,4,4
7249,4,0,13,23
7250,3,5,8,1
7251,7,10,12,3
7252,18,16,3,3
7253,6,4,14,16
7254,22,15,1,1
7255,0,12,9,3
7256,12,12,1,8
7257,18,2,5,17
7258,0,8,19,13
7259,18,21,1,1
7260,0,7,11,5
7261,14,4,9,1
7262,16,19,4,4
7263,2,14,10,2
7264,19,9,3,13
7265,14,13,3,10
7266,4,9,10,5
7267,20,0,3,14
7268,8,12,1,4
7269,9,15,13,1
7270,16,19,1,3
7271,3,22,13,1
7272,14,15,1,3
7273,8,19,6,2
7274,2,0,4,4
7275,3,17,2,2
7276,11,8,7,3
7277,10,21,4,2
7278,7,10,1,2
7279,3,3,7,2
7280,20,3,2,5
7281,11,0,2,23
7282,10,19,7,2
7283,9,16,3,1
7284,8,9,5,5
7285,6,17,17,5
7286,4,1,16,5
7287,8,1,15,16
7288,0,8,10,14
7289,17,11,4,4
7290,14,20,1,1
7291,21,1,2,10
7292,13,6,8,9
7293,6,0,6,11
7294,10,8,11,11
7295,5,10,16,3
7296,9,22,9,1
7297,15,18,1,1
7298,22,19,1,2
7299,22,14,1,8
7300,13,17,9,1
7301,9,17,7,6
7302,10,6,7,6
7303,1,12,9,3
7304,2,10,11,11
7305,8,2,13,6
7306,22,3,1,16
7307,20,14,3,5
7308,1,9,11,9
7309,21,22,1,1
7310,18,11,3,10
7311,3,12,18,5
7312,12,6,4,3
7313,2,1,19,9
7314,10,18,9,4
7315,15,3,6,6
7316,19,17,3,5
7317,18,2,1,9
7318,12,10,6,6
7319,8,11,6,12
7320,8,5,1,2
7321,5,5,12,1
7322,12,0,6,20
7323,16,2,4,6
7324,17,0,6,19
7325,19,20,1,3
7326,19,6,3,6
7327,0,5,20,8
7328,0,20,23,2
7329,10,7,13,13
7330,1,10,22,9
7331,8,17,15,1
7332,19,17,2,1
7333,16,9,1,2
7334,13,15,8,1
7335,8,3,2,3
7336,12,1,9,19
7337,0,21,17,1
7338,7,18,16,1
7339,5,6,18,4
7340,1,19,20,1
7341,2,14,6,3
7342,15,7,8,12
7343,4,16,8,5
7344,6,12,2,1
7345,19,9,2,5
7346,7,12,8,9
7347,20,11,3,9
7348,19,3,3,19
7349,20,20,1,2
7350,17,22,2,1
7351,11,22,11,1
7352,11,3,10,18
7353,19,3,1,19
7354,20,10,1,11
7355,13,0,4,3
7356,13,8,10,8
7357,10,20,8,2
7358,5,6,15,14
7359,7,5,4,9
7360,17,6,4,7
7361,1,0,5,15
7362,4,21,19,2
7363,7,2,12,4
7364,0,14,13,3
7365,7,22,16,1
7366,13,15,8,4
7367,10,9,4,4
7368,5,1,4,11
7369,7,13,5,7
7370,21,7,2,13
7371,5,14,6,5
7372,1,7,7,7
7373,9,11,7,6
7374,6,6,15,4
7375,6,4,15,3
7376,1,3,14,16
7377,20,11,2,8
7378,6,14,13,2
7379,17,22,5,1
7380,8,15,15,3
7381,10,12,12,10
7382,3,7,2,7
7383,20,12,3,5
7384,20,10,1,4
7385,15,17,2,3
7386,5,5,17,15
7387,1,16,4,1
7388,20,17,1,3
7389,1,2,16,14
7390,2,18,21,1
7391,11,13,8,10
7392,4,11,17,1
7393,22,16,1,5
7394,21,9,1,9
7395,14,14,8,2
7396,7,1,8,10
7397,9,4,11,11
7398,19,9,1,2
7399,10,7,13,10
7400,2,1,21,1
7401,21,15,1,1
7402,4,21,7,2
7403,2,19,2,3
7404,12,15,6,7
7405,7,6,14,11
7406,0,2,21,4
7407,2,1,20,17
7408,18,6,2,1
7409,17,13,6,9
7410,14,2,9,16
7411,12,0,9,11
7412,11,15,6,3
7413,2,14,17,3
7414,22,17,1,2
7415,4,16,6,2
7416,11,17,11,3
7417,8,10,10,11
7418,15,8,5,6
7419,3,21,3,2
7420,3,4,16,11
7421,14,13,8,4
7422,0,2,2,4
7423,21,14,2,3
7424,9,8,12,11
7425,14,22,8,1
7426,19,1,3,6
7427,15,12,2,4
7428,0,11,15,10
7429,18,3,2,19
7430,17,16,2,7
7431,12,2,7,8
7432,8,18,15,3
7433,17,2,5,3
7434,1,9,3,11
7435,4,0,8,21
7436,0,7,9,15
7437,20,5,3,3
7438,12,11,1,12
7439,6,10,17,11
7440,7,0,2,22
7441,3,5,9,14
7442,10,5,2,8
7443,7,16,16,3
7444,1,18,4,4
7445,0,7,15,15
7446,5,10,5,1
7447,0,7,18,8
7448,14,18,9,2
7449,3,8,16,13
7450,20,16,2,3
7451,20,9,2,13
7452,19,22,1,1
7453,21,4,2,14
7454,3,11,20,1
7455,10,7,10,5
7456,9,10,4,8
7457,18,0,4,22
7458,7,13,14,4
7459,21,9,1,8
7460,18,18,1,1
7461,13,10,7,11
7462,4,7,18,3
7463,14,0,7,1
7464,16,19,2,4
7465,3,5,7,13
7466,15,6,4,11
7467,6,19,13,4
7468,8,17,1,5
7469,11,14,7,8
7470,16,13,2,6
7471,21,11,2,6
7472,22,2,1,8
7473,5,17,18,6
7474,11,6,7,10
7475,1,13,6,5
7476,2,7,10,9
7477,17,9,1,12
7478,7,15,11,1
7479,22,22,1,1
7480,16,1,2,14
7481,4,5,19,12
7482,9,1,1,10
7483,16,8,6,12
7484,14,4,9,1
7485,6,5,6,3
7486,6,13,6,5
7487,11,11,10,12
7488,10,4,6,12
7489,20,14,2,3
7490,11,13,2,10
7491,1,12,10,1
7492,7,18,4,3
7493,1,0,1,17
7494,22,4,1,17
7495,16,6,4,9
7496,9,11,14,10
7497,16,0,5,21
7498,9,3,7,14
7499,18,10,3,7
7500,12,0,8,20
7501,17,8,5,7
7502,12,3,9,3
7503,4,0,14,10
7504,20,8,3,10
7505,14,1,6,1
7506,22,2,1,14
7507,21,22,2,1
7508,4,1,16,11
7509,13,21,5,2
7510,1,9,22,12
7511,13,9,6,12
7512,21,4,1,7
7513,5,18,12,5
7514,10,16,7,6
7515,15,22,6,1
7516,16,15,5,7
7517,20,12,3,9
7518,13,13,2,4
7519,22,16,1,6
7520,4,19,4,4
7521,7,10,6,3
7522,19,22,4,1
7523,2,8,6,2
7524,19,16,1,7
7525,2,15,1,6
7526,14,10,5,6
7527,8,16,10,4
7528,12,1,7,22
7529,17,21,2,1
7530,6,15,13,5
7531,21,19,1,4
7532,12,5,9,10
7533,0,1,19,13
7534,11,11,9,7
7535,16,6,4,6
7536,8,14,2,1
7537,17,12,2,2
7538,6,20,3,1
7539,12,9,5,3
7540,18,15,4,1
7541,0,21,4,2
7542,22,16,1,5
7543,15,1,3,4
7544,16,5,1,1
7545,20,18,2,3
7546,9,19,1,2
7547,6,13,12,9
7548,4,12,11,11
7549,12,21,7,1
7550,20,10,3,6
7551,11,17,10,6
7552,16,15,6,1
7553,15,19,5,4
7554,17,12,5,10
7555,13,13,9,3
7556,5,22,12,1
7557,21,3,1,8
7558,17,22,5,1
7559,6,15,17,7
7560,17,20,4,2
7561,2,10,8,6
7562,18,21,5,1
7563,6,4,8,10
7564,21,0,1,19
7565,15,6,3,2
7566,9,19,5,4
7567,7,0,2,9
7568,17,21,1,2
7569,14,0,6,20
7570,19,11,3,11
7571,20,20,1,1
7572,22,8,1,1
7573,4,20,14,2
7574,12,1,2,7
7575,15,2,1,1
7576,1,9,8,9
7577,11,2,10,7
7578,14,4,2,14
7579,13,6,6,11
7580,8,22,15,1
7581,4,15,7,3
7582,11,20,5,2
7583,21,13,2,7
7584,0,3,11,20
7585,10,7,6,6
7586,19,8,1,12
7587,5,9,13,6
7588,15,16,8,6
7589,3,6,9,7
7590,14,16,7,5
7591,21,6,1,15
7592,19,1,1,21
7593,17,11,1,5
7594,15,3,7,17
7595,12,10,10,10
7596,5,6,10,12
7597,5,21,17,1
7598,16,11,7,4
7599,2,19,2,4
7600,7,13,7,4
7601,19,9,1,11
7602,10,10,11,5
7603,4,14,10,8
7604,0,15,19,7
7605,14,15,7,4
7606,22,14,1,9
7607,5,17,17,5
7608,6,19,16,1
7609,11,11,3,9
7610,22,10,1,3
7611,9,0,9,14
7612,18,20,3,3
7613,3,13,17,3
7614,14,13,9,2
7615,0,10,9,3
7616,22,2,1,10
7617,1,17,19,2
7618,13,8,2,7
7619,2,9,2,11
7620,17,20,4,2
7621,8,20,6,3
7622,2,13,14,4
7623,14,8,7,15
7624,19,6,3,1
7625,3,15,11,8
7626,1,3,20,10
7627,16,1,6,5
7628,10,22,10,1
7629,2,12,7,4
7630,2,13,19,4
7631,20,18,3,4
7632,9,14,2,6
7633,12,8,8,7
7634,9,21,14,2
7635,10,15,8,3
7636,7,18,15,3
7637,19,22,1,1
7638,8,18,3,2
7639,21,22,2,1
7640,5,2,7,6
7641,11,19,6,3
7642,8,11,8,9
7643,12,20,8,3
7644,22,14,1,4
7645,17,18,1,2
7646,5,10,11,6
7647,19,0,4,7
7648,8,10,8,6
7649,0,15,14,4
7650,5,15,6,4
7651,3,20,20,1
7652,9,8,1,10
7653,3,2,10,21
7654,10,2,10,2
7655,6,7,3,1
7656,7,19,6,1
7657,6,1,9,20
7658,15,18,4,5
7659,13,13,7,5
7660,21,10,1,8
7661,5,0,8,20
7662,6,16,8,7
7663,22,20,1,2
7664,3,21,17,1
7665,17,16,1,1
7666,2,6,18,3
7667,10,21,8,2
7668,15,17,4,2
7669,7,16,11,3
7670,20,17,3,6
7671,11,7,10,8
7672,9,4,2,10
7673,19,13,4,6
7674,1,7,13,16
7675,17,13,3,6
7676,16,9,2,9
7677,13,8,1,15
7678,16,20,1,2
7679,3,17,8,6
7680,1,17,13,3
7681,11,14,7,3
7682,17,8,5,4
7683,12,1,8,5
7684,22,9,1,13
7685,20,8,1,2
7686,17,21,6,1
7687,4,3,6,1
7688,21,6,1,13
7689,4,1,8,6
7690,6,7,15,3
7691,13,8,8,3
7692,13,0,3,10
7693,15,2,7,17
7694,19,17,4,4
7695,4,12,12,6
7696,18,3,4,7
7697,0,3,23,13
7698,13,11,5,8
7699,17,17,2,3
7700,8,10,6,9
7701,13,15,9,2
7702,18,6,1,17
7703,1,9,15,10
7704,5,14,17,1
7705,20,22,2,1
7706,2,10,10,13
7707,14,11,1,1
7708,20,22,2,1
7709,0,21,3,1
7710,18,18,3,5
7711,2,17,17,2
7712,17,16,5,4
7713,14,2,8,20
7714,12,11,3,10
7715,10,16,13,6
